review_id,prof_ID,rating,review
16587,1220,4.0,"his lectures are informational and somewhat interesting, but has a lot of open ended questions and he'll wait until someone answers them. heavy written homework assignments, but manageable once you get into the swing of things. he makes jokes and isn't too intimidating."
16588,1220,5.0,good teacher also is willing to help answer questions. fair grader and explains why you missed points. good personality.
16589,1220,3.5,"really tough class. journal review questions are lengthy and is more english oriented than history. do homework everyday, get ahead quick."
16590,1220,3.5,"his lecture's aren't terrible so long as someone answers his open ended questions, he'll just stand there until someone does. he's helpful if you have questions but he's a bit odd. the grading isn't bad but the journal questions really add up so stay on top of the assignments."
16591,1220,3.5,"one of my favorite professors at cstate! highly knowledgable, helpful, friendly, and hilarious. preparation, homework, and reading are essential. all quizzes exams are in class essays, but he gives you the questions ahead of time so you can prepare, and allows you to bring notes to the exam. take if you want to learn, look elsewhere for an easy a."
16592,1220,5.0,i would recommend him. expect homework but it's very manageable. if you do the work you should be able to easily pass. he is upfront about what quizzes are over and midtermsfinal.
16593,1220,1.0,i took his online class and i'm pretty sure he'll be the toughest teacher i'll ever have. the tests are unbearable. his feedback and instructions are unclear. he expects things he doesn't ask for. the tests are long essays and you only have 1h 20m to write them. i'm not kidding. i don't recommend him at all.
16594,1220,3.5,"the workload is a ton. usually three assignments which take me a few hours each per week. on test weeks you have all of those plus an essay test. i don't even know how many days worth of hours i spent preparing for the tests. if you're up for a difficult course, go for it! however, if you have a pretty bulky schedule i would not recommend it."
16595,1220,2.0,"this is class is pretty easy but very boring. his class lectures are pointless and you don't need to take notes because they give you no information needed for exams, quizzes. he is a hard grader but i find it hard to believe anyone could fail this class. everything is out of the books and he lets you do all your work at home prior to exams, quizzes."
16596,1220,2.5,i had him for hist 1112 and actually kinda enjoyed his dry humor. it is a lot of writing however and he definitely has high standards as far as the work load goes but you know what's expected of you and he gives you the exam questions ahead of time. just try to summarize the answers in your textbook in your own words and you'll be fine.
16597,1220,2.0,"i thought he was a good teacher. not the most friendly though. although he is willing to give you many opportunities with late work, despite how intimidating he is in the beginning. his exams are all essays and the grading is not easy on them. make sure you do the quizzes, journals, and discussions to make up for the midterm grades. make an effort."
16603,1236,3.0,"the content covered is very interesting, but the way that she tests you over it is not. instead of testing over the themes of literature and the impact they had on history, you are expected to be able to identify direct quotes. there were only 4 5 grades for the whole semester and one of those was a group project."
16604,1236,2.0,poor grammar for an english teacher. confusing requirements for grading. says discussion board is due by 5pm saturday but also says students who wait until the last minute to post may find their comments for the week will not reach me before the board closes resulting in a zero for that week.
16605,1236,5.0,"took the online us literature i course. very well organized, had the entire semester laid out by the first day, which made it easy to plan ahead. her weekly outlines were a lot of help as she helped break down the assigned readings. i did enjoy being able to pick my own topics for the two essays that were assigned. doctor lape is great!"
16606,1236,5.0,"i took her online us literature i course and it was pretty straight forward. doctor lape's class is well organized, she grades essays fast, and responds to email in a timely manner. there is a lot of reading not too much though but this is a literature course so it's to be expected."
16607,1236,5.0,american literature after 1865 is the second of two classes i took with professor lape this summer. i greatly enjoyed this class because she helped me grow as a writer. i especially like how she lets students pick the topics of their essays related to the assigned readings and approved by her. i would reccomend that anyone take a class with her.
16608,1236,5.0,"i took two online classes with professor lape this summer, and i wish i could take more. i greatly enjoyed this class covering women's literature. participation is in the form of blackboard posts covering that week's readings. papers are returned with great feedback within a few days of submission. i became better writer because of her."
16609,1236,5.0,professor lape has been one of my favorite professors ever. i've taken two courses with her and wish i could take more. she encourages discussion of different view points and is incredibly supportive. the best part is her feedback! every paper i turn in is returned promptly which is rare! with a grade and in depth feedback throughout my paper.
16610,1236,5.0,"professor lape is such a sweet lady. she helps you understand the readings the next day you come into class by discussing with everyone. there are not many grades. attendance does matter to her. there's one group project which could go either way based on the group you choose to be with. the exams are a little rough to study for, but you do well."
16611,1236,5.0,absolutely loved this class. the readings were fun and interesting which created great discussions in our discussion board section. mrs lape was a great teacher and always seemed enthusiastic about the different writers and poets we learned about each week. the tests are pretty easy as long as you read the weeklies. she also gives 2 essays.
16612,1236,1.0,"gives very vague instruction, assigns a ton of reading you'll have to recognize specific quotations from for exams, very unorganized, wish i would have dropped the class."
16613,1236,5.0,"online summer class. syllabus was clear about what was expected. 2 essays and 2 exams throughout the entire semester. discussion board every week. professor lape posts weeklies which are summaries of the chapters required to be read every week. gives good feedback on essays. lots of reading, but easy a if you put in the effort!"
16614,1236,5.0,it's a lit class so there is obviously a lot of reading. doctor lape does a great job of explaining things. she is very easy to get along with. participation in discussion is required but she welcomes all thoughts and does not put anybody down. she is also funny which makes literature not so boring. would take another class by her again.
16615,1236,2.0,"i liked the course more than i liked the professor. professor lape rarely updated announcements, gave no feedback on anything, was not professional with her email responses, she did not help me much with anything really, and she was too subjective with a lot of things. the class was pretty easy, but she barely did anything all semester!"
16616,1236,4.0,i loved this class. doctor lape does give test but they're easy if you read the readings. i read half the readings and kept up on the weeklies she post which summarized each ready and writer. use the weeklies for the test! profanity easy to pass if you can readwrite english.
16617,1236,5.0,she is the best teacher i have ever had. she gives you a ton of control over your writing assignments and really wants you to find your own writing voice. i would definitely take any class of hers. i looked forward to english class every week.
16618,1236,3.5,"i have taken three of doctor lape's classes at cscc now. she is a wonderful teacher. all of the classes i have taken have been online, and doctor lape makes instructions clear. she grades fairly and offers wonderful feedback on papers. i highly recommend her classes. i am an english major, and her classes have deepened my love of literature. top notch!"
16619,1236,3.0,lets see. for this online class she has made us read about 5 10 different small readings per week and then.... 60 percent is knowing small quotes from all the readings over the past 8 weeks. are you kidding me? she is a critical grader and unorganized. i'm sure she's nice in person but don't take online unless it's the only class you take. ridiculous.
16620,1236,5.0,"great instructor!! clear with directions, answers emails quickly and grades quickly as well. she gives feedback on the graded papers in the side notes which were very helpful! the papers assigned were interesting! she's a great instructor! i would definitely take again! do the work and read the assigned readings to help with writing and you'll get an a b!"
16621,1236,2.0,"i would not recommend professor lape to people looking to take an online english course. i'm not sure how she is in a classroom, but online she was confusing, unorganized, late giving back graded assignments, and she did not respond to emails. better off to just take her in an actual classroom or not at all."
16622,1236,5.0,"doctor lape is absolutely the best instructor i have ever had. i have had the pleasure of having her for a total of three classes. she is upbeat, informative, complimentary and always gives her students positive feedback. i took english 2276 on line, a lot of reading and writing but well worth it. she prepares you for the professional world."
16624,350,2.0,"the class was boring as hell, i got an a and i have no clue how. she is just a terrible teacher."
16625,350,4.5,"easy teacher, easy grader, plays favorites, so at least pretend to pay attention in class, and at least once see her in her office."
16627,350,4.0,easy grader
16628,350,1.0,horrible teacher. didnt really teach anything. repeats herself often. tells crazy stories unrelated to class. gave term paper and didnt explain any of it. dont recomend taking her class
16629,350,5.0,she is one of the best teachers i have ever had. she got me interested in economics and now it is my second major.
16630,350,3.5,"decent teacher, and really nice to look at. she's a little bit loopy though likes to go off on a tangent. doesn't require attendance if you can maintain a b, which is easy. she's kinda funny too."
16631,350,4.5,very attractive. it's almost distracting. helpful and good professor.
16632,350,4.5,"she is very helpful, and seems genuinely want her students to understand the material. as long as you pay attention during lecture, the tests aren't too difficult. besides, she's relatively funny and is one of the best looking teachers i've had here."
16633,350,5.0,good class. esp. the lab.
16634,350,4.0,easy course. i love graphs.
16635,350,2.0,nice lady but bad teacher. does not focus enough on topics that are important for the test. loves graphs that are not a big part of test and test are very tricky.
16636,350,5.0,"she is very helpful and a very nice person however, her tests are difficult in the extreme and this class is definitely not an easy a."
16637,350,4.0,good teacher. a little unstructured in the lectures but much could be gotten from the class. always willing to help. funny.
16638,350,4.5,she went out of her way to help me when i was having troubles with the class. great teacher
16639,350,3.0,"the class is a hard class compared to other economics instructors that i hear about. the test are really hard and very, very tricky. you have really, really memorize and understand the concepts."
16640,350,4.0,the only thing that i would change about the class is format of the tests. she uses too many mc questions that are worth too much of the grade. it would be easier to study if there were a matching or short answer section. partial credit?
16641,350,4.5,"first off one of the most attracive instructors here emoji she doesn't have that bad of an accent, i can understand her fine. class is easy as long as you follow what she teaches. use study guides and take notes during class and you'll be fine."
16642,350,2.5,needs a more focused lecture and more emphasis on concepts nad terms that ae used and less graphs that don't mean much with no concepts.
16643,293,5.0,doctor perkins is the best professor i have had at acu. i am currently a macc student and he still goes back and reviews the basics with us. he believes strongly in understanding the fundamentals of accounting. his class is not hard if you pay attention in class and do the homework. he also makes himself very available to his students.
16644,293,5.0,"in order to succeed in this class, you must do the homework and read the chapters at least glance the vocabulary. the exams are exactly like the study guides he gives with a few tricky thinking questions. he also provides tutoring sessions in case a student has trouble in this class."
16645,293,4.0,"great teacher! helps get one into the understanding of accounting easily. in order to succeed, you must do the homework although it is not mandatory."
16646,293,4.0,great person
16647,293,4.5,fantastic guy and great christian. the material that he teaches might not be the easiest but he will make sure you get through it if you try and show up to class.
16648,293,4.0,"this class is extremely straight forward. doctor perkins literally wrote the book for this class. this means do what he says, and you will make an a. unfortunately, he asks a lot with homework assignments nearly every class. however, if you just put a little bit of time into the class throughout the semester, it will be one of your easiest classes."
16649,293,4.0,"perkins is friendly, and will certainly help you understand the material he actually wrote the course textbook, so the course is very consistent. the work itself is very difficult, and requires an immense amount of practicememorization to master. makes you realize the level of commitment required to go into accounting, though."
16650,293,3.0,this class is not as easy as he comes across like it is. study all material before test. good guy though
16651,293,5.0,good man.
16652,293,5.0,"cool guy, easy class but you learn a lot. loved it."
16653,293,5.0,"awesome dude! yes, he will drop the i really like what the author did here joke 100 times. no, it does not get old."
16654,293,5.0,very good teacher. he teaches everything very clearly and step by step to make sure you understand it.
16655,293,5.0,"doctor perkins was great in this course and helped convince me to become an accounting major. he expects a lot of each student, but is not unreasonable. all the answers to the homework are online, so it's a relatively easy course"
16656,293,5.0,"great professor who is so knowledgable about accounting. he always makes sure students understand new concepts before moving on and is very helpful. this is not an easy a type of course, but as long as you keep up with homework and reading you can get an a."
16657,293,4.0,good professor
16658,293,5.0,perkins is the sweetest man ever! he explains concepts throughly and is always happy to answer questions. the homework answers are posted online and the tests are just like the reviews he gives and goes over in class. definitely take his class if you get the chance!
16659,293,4.0,"did not understand well the class because of the language, but what he talked in class was not hard. the test is not difficult if u do homework even for international students"
16660,293,4.0,very clear and helpful. gives homework answers daily to check work. very applicable teaching style
16661,293,3.0,"david perkins is a good teacher. he cares about his students, and is available for help whenever you need him."
16663,89,3.0,"i agree with the person who said he was stylish! great professor, knows his stuff. omg though hardest cheg class in the curriculum. make sure you go to class and have fun with the final. i still have nightmares... lol"
16664,89,4.5,"great teacher, the class itself is not so great. very organized, stylish guy, explains things really well. work load tends to be needlessly heavy, and he's gone for half the semester. teacher is good, the class itself sucks."
16665,89,2.0,he is always ahead in lectures so you can easily lose track of the material. he is completely disrespectful when answering your questions.
16666,89,5.0,"it's been a couple of years i took this class from this professor. he was the best teacher in the cheg department, and the best teacher i had at ud. i strongly recommend him."
16667,89,5.0,yeah hes ok
16668,89,5.0,"i also agree that he is one of the best cheg professors in the department. i love that not only is he knowledged in the material but that he can actually get his point across clearly versus some other cheg professors.... every class was exciting in some way. oh, and the best dresser. o"
16669,89,5.0,best professor i've ever had. the only class i've stayed awake in and actually gone to regularly. he is also very friendly outside class and has the coolest accent.
16670,89,5.0,best professor i have ever had here. he should teach the rest of the professors in the engineering department how to lecture.
16671,89,3.0,"he is good at teaching.. but speeds through material too fast, and assigns 100s of pages of readings to fill in the gaps which don't help on tests. subject isn't interesting. looks sounds like the red stripe guy in the commercials"
16673,659,2.5,kinda cute but boring as all hell. slept in his class regularly. hard class and hard grader. i'd avoid.
16674,659,5.0,"he is a really smart guy he's just misunderstood. he is a really good teacher for me and i did learn a lot from him. he brought in ginko banobo leaves for the topic memory in cognitive processes class, and since then, whenever i walk by the ginko trees in front of ecc i remember him and his teachings on memory."
16676,659,2.0,"he's extremly boring, hopefully he'll get better with age. his tests are super hard, i see this a trend in the psych dept. the person under me mustve been in my class cause he really did say that! his grading system is the only thing that helped anyone pass the freakin class, avoid at all costs!"
16677,659,1.0,"he doesn't give enough time to write down the slides but refuses to put them up on blackboard b c of he's not sure of copyright laws.. he makes things so much more complex than they need to be, and his combover distracts the whole class. read the book and u'll do fine."
16678,659,1.0,"i agreed with the person before me. in doctor hanson's stats class, it is much easier. you don't have a lab, and instead you have to do 17 online modules. he only had 2 exams, and were 25 multiple choice and open book."
16679,659,1.0,"took him for statistical methods and he was horrible. we had a total of 4 tests and 6 lab quizes. if it was not for me getting straight a's in all my quizes in the lab portion of the class, i would have failed. lecture and lab are each worth 50 percent. i came away with a c, but failed every lecture test. stay away! profanity take professor hanson instead...."
16680,659,2.5,he is absolutely borring!!! i had him for forensic psych and he is borring and hard. plus he is a weird professor. i do not recommend him!
16681,659,3.5,"you will not get a good grade if you do not read the book. his lectures make sense however the test covers much more material and in more detail than what he covers in class. test do come off a bit confusing if you do not know the material. not an easy a class, however you can pass without ever attending. read the book and you will do well."
16682,659,3.5,"as previously stated, he is very intelligent, and challenges ppl intellectually. however, because he is so intelligent, he makes things more complex than they have to be. i do recommend him if you are into thinking and intellecutal growth. if you are just up to getting easy a's, then avoid him at all costs."
16683,659,4.0,he is excellent. teaches on a college level. not out to hold your hand but interested in seeing you be successful and is patient and helpful. his exams are tough. you have to read any text he uses. would take his class again for his interesting methods in teaching. very intelligent.
16684,659,2.0,"had him for forensic psych class, absolutely worst professor ever!!! do urself a favor and do not waste time signing up 4 his class his exams r ridiculous and so are his teaching skills. he sux ass and needs to get another hobby"
16685,659,3.0,he does know he stuff however when you think you have the hang of it he makes it confusing. he tests are very detail and often difficult. not an easy class at all. he is nice and tries to help but his test are what kills your grade.
16686,659,2.5,tough teacher. very 'nit picky ' when grading papers. must follow structure when composing an essay. read the material.
16687,659,4.5,"good professor, i personally liked his method of teaching. people complaint about having to read the book but come on, this is college, you are expected to read the book."
16688,659,1.0,"boring professor who gives out tricky exams, and his grading system is unfair. his definition of a curve is rounding 79.5 to 80."
16689,659,1.0,"i have to agree with the people who wrote before me. szura is definitely a jerk! in last semester's class, no one had a 90 average. he said the top 4 students were going to get a's. i was in the 4th spot, but he gave me a b. i will never forget what he did to my psychology gpa. it went from a perfect 4 to a 3.95 because of his unfair grading!"
16690,659,1.0,"don't let his appearance fool you! he may look like a nice guy, but his exams are very tricky. i knew the book inside out, but ended up only with a b. highly not recommended!"
16691,659,1.5,this guy sucks. he reads off some powerpoint slides he has but he tests u on the whole book and then picks the most random stuff to test you on... he is definitely not easy and is extremely boring
16692,659,1.5,"he sucks! his exams are very difficult and not clear. i took his class because of this website what a mistake! if you want to study 100pg. of the textbook for his exams, then good, take him, but i would not recomend it!"
16693,520,5.0,"he makesaid class time highly amusing, and he is very knowledgeable in the subject area."
16694,520,4.0,"honestly, professor cawley is a really great professor. however, in sages the prompts for his papers can be a bit unclear and the grading criteria aren't exactly made clear."
16695,520,4.5,"by far my favorite case professor. very prone to tangents relating concepts to real life problems. when he first starts explaining a concept, it seems a little circuitous, but when he finishes his derivations it's crystal clear what he was going for. absolutely brilliant, and always loves talking to students in his spare time."
16696,520,4.0,"james is a really nice guy who really likes tables. that said he is a decent prof, class attendance definitely isn't mandatory, and he teaches almost straight from the book and is very clear about what will be on exams. he had some cute in class experiments too. all around definitely a good engr 225 professor"
16697,520,4.5,"cawley is a really good professor that knows the material inside and out. he is always available, and very understanding of students. the exams are not easy, but that doesnt mean it is impossible to get an a. know concepts, not formulas, read the book, and pay attention to his in class examples. go talk to him too during office hours!"
16698,520,3.5,"he definitely didn't have a clue about how to teach a sages seminar, even though you could tell he tried hard. he graded papers very oddly and seemed to be evaluating them as if they were scientific journal articles, which they certainly were not. he was a nice guy but many people in the class felt they came away shortchanged."
16699,520,4.5,excellent advisor. mediocre teacher.
16700,520,3.5,"while this may have been one of the most boring and dry classes i've ever had, i did learn a lot from him. it's very concept oriented, which i guess you either love or hate. and man, he loves those steam tables a little too much."
16701,520,3.0,"he is alrite, but since i was not interested at all in the subject material i was generally bored. tests have a lot of multiple choice questions and short answer questions, so it is not just solving problems."
16702,520,3.0,extremely boring and dry. period.
16703,520,4.0,"theres really nothing wrong with him. he does teach concepts, not plug and chug. you can get an a if you just know 2 of formulas covered going in to the exam. he has a lot of cool demonstrations and relates material to real life situations that he uses his free time researching for us."
16704,520,4.0,"focuses much more on knowledge of concepts then on formulas, which can be a refreshing change. course feels more like an engineering course then most other engr courses. can wander off topic in lectures though, and man does he love those steam charts."
16706,520,2.0,tests don't utilize formulas or reflect the homework at all.
16707,520,4.5,"you actually have to know the subject to do well in this class, which frustrates most people. be prepared to learn about fluid flow, heat transfer, etc. and not just how to plug and chug"
16708,520,2.5,"he may know the material but he is not very good at communicating it to the class. the lectures are unorganized, often off the subject. the tests are written on the fly, and often contain too many real world examples that are impossible to solve. teaching assistants great"
16709,520,3.0,"not bad, even though i did not like the course material."
16711,520,2.0,"i've actually logically proved his lectures to be a waste of my time, along with another student. teaching assistant's pretty helpful, tests follow homework and the book."
16712,520,3.0,marks too hard... no fair
16713,38,2.0,"he's certainly got little patience outside of class and isn't very accessible in general, but if you do the readings and come to class you can get by easily."
16714,38,1.0,"was pretty psyched to take a class on comics, and although the material was cool and interesting, the experience overall was destroyed by the prof's arrogance. he needs to turn down the bravado big time, and come down to earth with the rest of us he is such a turn off omg!"
16715,38,1.0,found this professor to be pretty mediocre. lectures were a sleep fest consisting mostly of the professor ranting about irrelevant things. watch out if you disagree with his opinions cause it will cost you.
16716,38,1.0,"really disengaged professor he's got high regard for his own ideas, but little time and patience for anyone who disagrees with him. shows very little interest in student success, and does not make himself or his teaching assistant's accessible for any kind of assistance outside of lecture. acts like he doesn't want to be there, and really couldn't care less."
16717,38,1.0,"awful professor. he uses his lectures as a soapbox for his political views which have nothing to do with the course. his expectations on tests assignments are very unclear, and he offers no help whatsoever. his essay questions are impossibly hard, and when you ask for help he rolls his eyes at you like he can't be bothered. worst professor ever!"
16718,38,1.0,"professor lesk is the most uncaring, arrogant professor i have ever encountered. he always thinks he is right, and will give you a bad grade if you disagree with his opinions on assignments tests no matter how well supported. his lectures are banal and insights shallow. his classes are a waste of time and money."
16719,38,2.0,"very very specific about what he wants out of your assignments. needs you to pander to his own views to do well in the class, leaving not much room for originality and outside perspectives."
16720,38,1.0,"i was excited to take his sex in the city one program, and the first term was okay, but the second he just piggy backed off of the other one program profs, and had very little to do with sexual diversity. he doesn't care for his students ' opinions or mental health, and though some of the readings and trips were good, an overall disappointment."
16721,38,1.0,"the worst professor i've ever come across in my years at u of t. i would give him a 0 5 but it is not possible. right from the get go, his ego is apparent. he does what suits him, and to heck about anyone else because of course the universe revolves around him. he's sad and i pity him. save your money and time, and take a course with a better professor"
16722,38,5.0,"the 199 courses are great for breath requirements, and this course was no exception. it was a very fun course. there were only a few papers and one take home test. as long as you gave a solid effort on each assignment it was not hard to get a high mark. the material of the course is also very eye opening."
16723,38,1.0,"really arrogant, and just annoying. really easy to get a good grade even though he's nit picky."
16724,38,5.0,"really open to student's ideas, even when he didn't agree with them he accepted their merit. really funny and used real world connections to make class interesting."
16725,38,4.0,"i loved lesk's sex in the city class would highly recommend this first year seminar. the material and field trips were very interesting and lesk clearly knew a lot about the subject matter and added a lot to the overall experience. sometimes it was hard to tell what kind of mood he was in which was scary, but for the most part he's a fun professor"
16726,38,2.0,"a few of us are currently having a study group for this class right now for the final exam. the problem we've noticed in the midterm is that even though our arguments are fully supported, which fulfills the requirement of a good essay short answer, as long as he doesn't agree with your opinion, he will dispute the answer and give it a bad grade."
16727,38,1.5,he is very opinionated and arrogant. his ego is through the roof.
16728,38,2.0,"i was very excited to take this course, as i'm new to the city and very interested in sexual diversity studies. however, i find the course to often be a waste of time, unless we are on a field trip or there is a guest speaker. the assignments feel like busywork, and i find professor lesk comes off as very arrogant, especially towards guests."
16729,38,1.0,"the worst! anything that contradicts his argument he dismisses as it doesn't matter cause it's just comics then why are you teaching a course on them? in one class a girl called him out on taking a quote out of context, his response i know but it's so much more delicious this way. great reading list but that's all. avoid him like the plague!!"
16730,38,3.5,"the only way the professor grades you is essays, a lot of essays. write 3 essays in two hours in class..."
16731,38,1.0,hes boring
16732,38,4.0,"professor lesk is an amazing speaker. his lectures are clear, concise, and very interesting. he grades fairly, but not too rough. i think the negative feedback for him on here must mostly be from people who didn't do their readings and consequently got poor marks. he doesn't put up with offensive opinions, but encourages discussion."
16733,1152,5.0,great guy and professor. alot of work but if you do it you will do well in the course.
16735,1152,5.0,"man, van cleave is the greatest professor. he's an extremely nice and laid back guy who will let you know exactly what's expected. the class work really isn't difficult, but it does require a lot of creative thought which is way more enjoyable than the garbage you have to do in other classess. this class was the oasis of my semester."
16736,1152,5.0,"man, van cleave is the greatest professor. he's an extremely nice and laid back guy who will let you know exactly what's expected. the class work really isn't difficult, but it does require a lot of creative thought which is way more enjoyable than the garbage you have to do in other classess. this class was the oasis of my semester."
16737,1152,5.0,"ryan has a way of teaching that is just right for the english department. his students thrive in the environment, and the material put out is better because of his influence. a great guy, wonderful professor, i highly recommend van cleave."
16738,1152,5.0,he made himself very clear in what he expected. he allowed the students to have a say in what was done in class and he helped keep me interesting... something very hard to do in english.
16739,1152,5.0,vancleave is the man. i took him for a summer class and he is very fun. he knows what's going on in the world and you have a chance for just random talks. take him if you can but be sure to read the stories. you will discuss them each day in class and he will give you a grade on participation.
16741,1152,5.0,"best english teacher i've ever had. all you have to do is keep up with the short story assignments and you will get an a. you have a quiz about once a week on the stories you read nothing tricky, just the basics. take him if you can."
16742,1152,5.0,"ryan brings a positve attitude to class everyday and makes poetry enjoyable, let alone tolerable. he cares about what we have to say and gives us an opportunity to say it. www. ryangvancleave. com"
16743,795,4.0,"overall a great professor super smart, knowledgeable on a wide spectrum of issues. fastidiously organized has about a 20 page syllabus. always willing to help, but can be kind of dense. very fair. midterm easy. papers several, short. final powerpoint presentation. take her, she's worth the work."
16744,795,1.0,"i hated this class. it was so pointless and she often contradicted herself, and the teaching assistant gave conflicting information. the midterm was easy, but the papers are so ambiguous even with her verbose notes in the syllabus and on handouts. avoid at all costs."
16745,795,5.0,"she is a challenging professor but is incredibly organized and one of the best professors at au. if you have questions, you have to go to her but then she will do everything she can to help you work out the question. if you want an easy a, this isn't the class for you. but if you truly want to learn how think and create an rd, she's one of the best"
16746,795,4.5,wonderful professor. truly insightful on russian politics and society. i learned an incredible amount on the subject her lectures are very well organized and full of information. she is incredibly open to students ' ideas and inspires us to think in novel ways. one of the best professors i've had! take her on russia if you get the chance!
16747,795,2.0,"i learned a lot in her class, but it was very difficult and she was often unclear about instructions. i had to check out books from the library on my own to do her papers. pick someone else"
16748,795,2.0,"she was much better than i expected. you must do the reading and study hard, but it will pay off. it is not a class you can slack off in and still get a good grade. but if you do the work you will get a good one and actually learn a lot. much happier with this class than anticipated"
16749,795,5.0,"an excellent professor. very organized, assigns helpful materials and papers. she has high standards and the material is tough, but that's not a bad thing at all. this class will give you a real challenge and teach you some very useful things just be willing to put in some effort. ir research was my most stressful class, but also my favorite."
16750,795,1.0,"this rating serves to confirm the evaluations of others. it doesnt matter how well you've done in other classes, how high your gpa is, or how much research you've done before. this class will be useless and annoying. don't take it. wait another semester and take it with someone else. she is the worst professor i have ever had."
16752,795,2.5,worst. professor. of. all. time.
16753,795,1.0,trust me on this do not take this woman for this class. without a doubt the worst experience of my academic career. you've been warned.
16754,795,1.5,do not have her as a professor. she expects yout to know everything with no explanation as to why or its purpose. the papers were confusing and unclear at best. the final was impossible and pointless unless you wrote down every single word she said throught the semester. avoid at all costs.
16755,795,2.0,this class was hell on earth. two major papers she outlines them but i still didnt know what she wanted from it. then theres the final where you basically have to know everything about anything very stressful class
16756,795,2.0,"horrible do not take this class. unclear, very boring. horrible class."
16757,795,1.0,"is not clear on anything until after it is all done with meeting with her outside of class is of little help. did not seem to have any sort of grasp on class content. had i known what i was in for, i would have taken a different class."
16758,795,1.5,"extremely difficult... two major research papers to do in this class, and she won't explain how to do it until after it's done, at which point you've already received a bad grade."
16759,850,4.5,mark is one of the most influential professors i have ever had. i look up to him as a father figure. he is extremely knowledgeable and wise. very traditional and passionate at what he does.
16760,850,5.0,"love mark! my favorite teacher by far. as long as you are good which, if you aren't, why are you an art major? you'll be fine. highly recommended!"
16761,850,4.0,"i think mark assumes that art students are here to paint draw whatever our asses off. isn't that what you're here for? i don't know you tell me. mark is the best professor i've had in the department. positive, open minded and helpful. he's pretty old school but he is extremely knowledgeable. if he doesn't like you... you must suck. sorry."
16762,850,5.0,"best class yet at ssu. i can see the results of his teaching in my work and in all of my classmates everyone has moved a big leap forward. easy personality, knows his stuff."
16763,850,2.5,discouraging at times
16764,850,4.0,"mark does expect a lot out of his students but he just wants you to succeed. he's always there to help and you can learn a lot from him if you choose to. do not take this class unless you are interested in painting and have done it before! even though the class was hard and time consuming, it was definitely the best class i've taken at ssu."
16765,850,4.5,"his class was very laid back. you go in and get to listen to headphones, paint, have fun with it. after each piece, you put them up and as a class, discuss each one. sometimes a bit harsh if he doesnt like your work. if you love art, take the class. its fun, relaxed, and mark is honest. take the class, its a nice break from other classes!"
16766,850,4.5,mark is a good professor. he really teaches his classes as opposed to just sitting back. i feel i'm learning a lot more in int. than i did in beginning with a different professor.
16767,850,3.5,"with a habit of cutting to the quick, he does expect abit much from the beginners, but once you give him time and work with him one on one his methods become a bit clearer and his advice becomes much more sound. a special study course with him would be the best bet for truly gaining from his teachings."
16768,850,1.0,commented more about the materials i was using than my ability or the piece i was working on. an elitest who places too much importance upon the more trivial parts of artwork ie stretcher bar width or acrylics versus oils and not enough on the actual artwork itself. not a very encouraging professor.
16769,850,3.5,"mark is a very good teacher, he may be disparaging about a students work but his feedback is, though sometimes harsh, is usually right on the money. has high expectations but often helps students achieve thouse expectations"
16770,850,2.5,"taking a class with mark is like baiting a wild bear, i wouldnt recommend either. prone to fits of rage and disparaging comments. hard grader. just tells you what to paint.. and skips the whole how its done part"
16771,850,3.5,"agree, has expectations of advanced painting for beginners class. doesn't like things painted in pastels. likes a specific style of painting. if you arent satisfied with a grade he gives you a chance to improve your painting, thats nice."
16772,850,2.5,"grades beginning classes with expectations of advanced, very discouraging feedback."
16773,595,5.0,"best spanish professor i've had. she loves her students, keeps the class entertained, and is a wonderful teacher!!"
16774,595,5.0,professor felt is a wonderful teacher. had her for 201. tests are really easy and she will explain stuff to you if you don't understand. take her!!
16775,595,5.0,felt is a wonderful teacher and woman. if i could have her as my professor for all subjects i would definately do it. she gives just the right amount of work and always teaches the subject matter before assigning anything. she's terrific. i highly recommend her!
16776,595,4.5,"she is amazing. she really knows her subject matter, which can make or break a language class. dont take any other teacher! use the book all the time, get tutor if needed lss. study frequently. a few pop quizzes she warns you. do all your work including charla and lab minutes. great communication of knowledge."
16777,595,5.0,"oh felt. i just love her. she is supper sweet and definitely wants her students to do well. sentence translations on tests, but she gives practice ones ahead of time. not a lot of homework, just a workbook that comes with an answer key. 3 or 4 oral presentations, but they're pretty easy and she isn't a hard grader. take it with her if you can."
16778,595,5.0,"amazing. super organized! always available when help is needed, and very good with email."
16779,595,3.5,"very good professor. explains everything well. if you need help, she will do well at making you understand the concept. spanish lab sucks, but you have to do it. overall, pretty amazing."
16780,595,5.0,amazing professor. very thorough. i would love to take more classes from her
16781,595,5.0,profesora felt rocks! she has been one of my favorite professors since my attendance at sonoma. she really wants her students to learn the spanish language but also the latin american culture. i would most definitely suggest to take her class.
16782,595,3.5,"she was very sweet and would help you if you needed it, but her tests were very hard almost all sentence translation! so if you arnt good at that then dont take this class!"
16783,595,4.0,"pretty easy class, some busy work, but not alot. just go to class and do what they tell ya and you'll be fine"
16784,595,5.0,"professor felt is a great spanish professor. she makes every class meeting and every second of class fun, and she will teach you spanish! highly recommended."
16785,595,5.0,absolutely loved every second of her class... if i could i would take her for every unit of college period!! profesora felt rocks
16786,595,5.0,i loved her! she is very patient and willing to go a bit off topic as long as it's in spanish. she is awesome!
